OID,ELE_NS,ELE_NAME,LABEL_ZH,LABEL_EN,LABEL_TYPE,ELE_TYPE,ELE_SUBGROUP,ELE_BALANCE,ELE_PERIOD,ELE_ISABSTRACT,ELE_ISNILL
156019,c-ross,LiquidityRiskProjectOnCashFlowsOtherCashInflowsRelatingToFinancingActivities,流动性风险，现金流预测，收到其他与筹资活动有关的现金,"Liquidity risk, project on cash flows, other cash inflows relating to financing activities",标准标签,xbrli:monetaryItemType,xbrli:item,debit,instant,FALSE,TRUE
156042,c-ross,MarketRiskMinimumCapitalForOverseasEquityInvestmentAssetsPriceRisk,市场风险，境外权益类资产价格风险最低资本,"Market risk, minimum capital for overseas equity investment assets price risk",标准标签,xbrli:monetaryItemType,xbrli:item,,instant,FALSE,TRUE
156045,c-ross,InsuranceAssetManagementProductsUnderSolvencyIIMember,偿二代下保险资产管理产品 [member],Insurance asset management products under Solvency II [member],标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
156046,c-ross,ReinsurancePayableUnderSolvencyII,偿二代下应付分保账款,Reinsurance payable under Solvency II,标准标签,xbrli:monetaryItemType,xbrli:item,credit,instant,FALSE,TRUE
156053,c-ross,EquityPriceRiskHeldByCompanyDirectlyPreferredSharesIssuedByNonListedPublicInsuranceCompanyWithSolvencyAdequacyRatiosAtAllTiersNotEntirelyMeetingRegulatoryRequirementsWithTermsOnObligatoryConversionToCommonStockLineNumberAxis,权益价格风险，公司直接持有的，非上市公众公司中各级偿付能力充足率未全部达到监管要求的保险公司发行的，带有强制转换为普通股条款的优先股，行次 [axis],"Equity price risk, held by company directly, preferred shares issued by non-listed public insurance company with solvency adequacy ratios at all tiers not entirely meeting regulatory requirements, with terms on obligatory conversion to common stock, line number [axis]",标准标签,xbrli:stringItemType,xbrldt:dimensionItem,,duration,TRUE,TRUE
156064,c-ross,LiquidityRiskProjectOnCashFlowsCashFlowsFromNewBusinessDuringTestPeriod,流动性风险，现金流预测，测试区间新业务现金流,"Liquidity risk, project on cash flows, cash flows from new business during test period",标准标签,xbrli:monetaryItemType,xbrli:item,debit,instant,FALSE,TRUE
156066,c-ross,LiquidityRiskProjectOnCashFlowsCashPaidForDividendAndProfitDistributionOrInterestPayment,流动性风险，现金流预测，分配股利、利润或偿付利息的现金,"Liquidity risk, project on cash flows, cash paid for dividend and profit distribution or interest payment",标准标签,xbrli:monetaryItemType,xbrli:item,credit,instant,FALSE,TRUE
156070,c-ross,OtherFixedAssetsUnderSolvencyIIMember,偿二代下其他固定资产 [member],Other fixed assets under Solvency II [member],标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
156072,c-ross,CoreTierTwoCapitalPreferredShares,核心二级资本，优先股,"Core tier two capital, preferred shares",标准标签,xbrli:monetaryItemType,xbrli:item,credit,instant,FALSE,TRUE
156083,c-ross,CounterpartyDefaultRiskDebtGuaranteeGuaranteedPartyName,交易对手违约风险，债务担保，被担保方名称,"Counterparty default risk, debt guarantee, guaranteed party name",标准标签,xbrli:stringItemType,xbrli:item,,instant,FALSE,TRUE
156084,c-ross,EquityPriceRiskStockNoHedgingAndUnqualifiedHedgingStockName,权益价格风险，股票（未套保及不符合条件的套保），股票名称,"Equity price risk, stock (no hedging and unqualified hedging), stock name",标准标签,xbrli:stringItemType,xbrli:item,,instant,FALSE,TRUE
156085,c-ross,ComprehensiveSolvencyAdequacyRatio,综合偿付能力充足率,Comprehensive solvency adequacy ratio,标准标签,num:percentItemType,xbrli:item,,instant,FALSE,TRUE
156088,c-ross,AdjustmentsOfCoreTierOneCapitalDifferenceBetweenAdmittedValueOfLongTermEquityInvestmentOfInsuranceCompanyInTheirSubsidiariesBasedOnEquityMethodAndItsBookValueInFinancialStatements,对核心一级资本调整，持有的子公司长期股权投资按照权益法确定的认可价值与其财务报表账面价值的差额,"Adjustments of core tier one capital, difference between admitted value of long-term equity investment of insurance company in their subsidiaries based on equity method and its book value in financial statements",标准标签,xbrli:monetaryItemType,xbrli:item,credit,instant,FALSE,TRUE
156091,c-ross,CounterpartyDefaultRiskProjectAssetBackedPlansFinancingBody,交易对手违约风险，项目资产支持计划，融资主体,"Counterparty default risk, project asset-backed plans, financing body",标准标签,xbrli:stringItemType,xbrli:item,,instant,FALSE,TRUE
156098,c-ross,EquityPriceRiskHeldByCompanyDirectlyPreferredSharesIssuedByNonListedPublicInsuranceCompanyWithSolvencyAdequacyRatiosAtAllTiersEntirelyMeetingRegulatoryRequirementsWithTermsOnObligatoryConversionToCommonStockAbstract,MR20-权益价格风险，公司直接持有的，非上市公众公司中各级偿付能力充足率全部达到监管要求的保险公司发行的，带有强制转换为普通股条款的优先股 [abstract],"MR20-Equity price risk, held by company directly, preferred shares issued by non-listed public insurance company with solvency adequacy ratios at all tiers entirely meeting regulatory requirements, with terms on obligatory conversion to common stock [abstract]",标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
156102,c-ross,CounterpartyDefaultRiskPolicyLoansAdmittedValue,交易对手违约风险，保单质押贷款，认可价值,"Counterparty default risk, policy loans, admitted value",标准标签,xbrli:monetaryItemType,xbrli:item,debit,instant,FALSE,TRUE
156104,c-ross,ReceivablesAndPrepaymentsInConnectionWithInsuranceBusinessFailingToPassMaterialInsuranceRiskTestSixMonthsToTwelveMonthsIncludingTwelveMonthsMember,未通过重大保险风险测试的保险业务所对应的应收及预付款项，6个月至12个月（含12个月） [member],"Receivables and prepayments in connection with insurance business failing to pass material insurance risk test, six months to twelve months (including twelve months) [member]",标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
156110,c-ross,EquityPriceRiskStockQualifiedHedgingHedgedStockAbstract,MR10-权益价格风险，股票（符合条件的套期保值），被套期股票 [abstract],"MR10-Equity price risk, stock (qualified hedging), hedged stock [abstract]",标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
156111,c-ross,LiquidityRiskContractualUndiscountedCashFlowsOfPolicyholderDepositsAndInvestments,流动性风险，保户储金及投资款未折现的合同现金流量,"Liquidity risk, contractual undiscounted cash flows of policyholder deposits and investments",标准标签,xbrli:monetaryItemType,xbrli:item,credit,instant,FALSE,TRUE
156122,c-ross,OverseasAssetPriceRiskOverseasEquityInvestmentAssetsDevelopedMarketsHeldByLookThroughMethodLineNumberAxis,境外资产价格风险，境外权益类资产，穿透法还原后持有的发达市场，行次 [axis],"Overseas asset price risk, overseas equity investment assets, developed markets held by look through method, line number [axis]",标准标签,xbrli:stringItemType,xbrldt:dimensionItem,,duration,TRUE,TRUE
156123,c-ross,EquityPriceRiskLongTermEquityInvestmentsInSubsidiariesHeldByLookThroughMethodAbstract,MR22-权益价格风险，穿透法还原后持有的对子公司的长期股权投资 [abstract],"MR22-Equity price risk, long-term equity investments in subsidiaries held by look through method [abstract]",标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
156142,c-ross,ProductsWithTopThreeWrittenPremiumDuringReportingPeriodExplanatory,报告期内签单保费占前三位的产品 [text block],Products with top three written premium during reporting period [text block],标准标签,nonnum:textBlockItemType,xbrli:item,,duration,FALSE,TRUE
156153,c-ross,OtherPremiumReceivableBusinessMember,其他应收保费业务 [member],Other premium receivable business [member],标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
156165,c-ross,EstimatedCashInflowsOrOutflowsNonDiscountedInThreeToFiveYearsMember,预期现金流入或流出（非折现）期限在三年至五年 [member],Estimated cash inflows or outflows (non-discounted) in three to five years [member],标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
156167,c-ross,InterestRateRiskInterestRateDerivativesGovernmentBondFuturesQualifiedHedgingHedgingPortfolioLineNumberAxis,利率风险，利率类金融衍生品，国债期货（符合条件套保），套期组合，行次 [axis],"Interest rate risk, interest rate derivatives, government bond futures (qualified hedging), hedging portfolio, line number [axis]",标准标签,xbrli:stringItemType,xbrldt:dimensionItem,,duration,TRUE,TRUE
156169,c-ross,OtherPremiumReceivableBusinessNoMoreThanSixMonthsMember,其他应收保费业务，不大于6个月 [member],"Other premium receivable business, no more than six months [member]",标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
156171,c-ross,ContactPersonsEmailQuarterlyBriefing,联系人电子信箱，季度快报,"Contact person's email, quarterly briefing",标准标签,xbrli:stringItemType,xbrli:item,,duration,FALSE,TRUE
156172,c-ross,EquityPriceRiskEquityTrustPlansProductsWhetherOrNotToBeLookedThroughAxis,权益价格风险，权益类信托计划，产品可穿透性 [axis],"Equity price risk, equity trust plans, products whether or not to be looked through [axis]",标准标签,xbrli:stringItemType,xbrldt:dimensionItem,,duration,TRUE,TRUE
156181,c-ross,SpreadRiskOfAssetsFixedIncomeTrustPlansDetailsAbstract,CR01-利差风险所涉资产明细表，固定收益类信托计划 [abstract],"CR01-Spread risk of assets, fixed-income trust plans, details [abstract]",标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
156186,c-ross,GeneralBondFundMember,普通债券基金 [member],General bond fund [member],标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
156189,c-ross,CounterpartyDefaultRiskPropertyDebtInvestmentPlansIssuer,交易对手违约风险，不动产债权投资计划，发行机构,"Counterparty default risk, property debt investment plans, issuer",标准标签,xbrli:stringItemType,xbrli:item,,instant,FALSE,TRUE
156192,c-ross,InsuranceRiskOfLifeInsuranceBusinessMinimumCapitalForIncidenceRisk,寿险业务保险风险，损失发生风险最低资本,"Insurance risk of life insurance business, minimum capital for incidence risk",标准标签,xbrli:monetaryItemType,xbrli:item,,instant,FALSE,TRUE
156199,c-ross,ReceivablesAndPrepaymentsInConnectionWithInsuranceBusinessFailingToPassMaterialInsuranceRiskTestMember,未通过重大保险风险测试的保险业务所对应的应收及预付款项 [member],Receivables and prepayments in connection with insurance business failing to pass material insurance risk test [member],标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
156200,c-ross,EquityPriceRiskConvertibleBondSecurityCode,权益价格风险，可转债，证券代码,"Equity price risk, convertible bond, security code",标准标签,xbrli:stringItemType,xbrli:item,,instant,FALSE,TRUE
156206,c-ross,EquityPriceRiskConvertibleBondHeldByCompanyDirectlyAbstract,MR14-权益价格风险，公司直接持有的可转债 [abstract],"MR14-Equity price risk, convertible bond held by company directly [abstract]",标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
156208,c-ross,EquityPriceRiskHeldByLookThroughMethodPreferredSharesIssuedByNonListedPublicInsuranceCompanyWithSolvencyAdequacyRatiosAtAllTiersNotEntirelyMeetingRegulatoryRequirementsWithTermsOnObligatoryConversionToCommonStockLineNumberAxis,权益价格风险，穿透法还原后持有的，非上市公众公司中各级偿付能力充足率未全部达到监管要求的保险公司发行的，带有强制转换为普通股条款的优先股，行次 [axis],"Equity price risk, held by look through method, preferred shares issued by non-listed public insurance company with solvency adequacy ratios at all tiers not entirely meeting regulatory requirements, with terms on obligatory conversion to common stock, line number [axis]",标准标签,xbrli:stringItemType,xbrldt:dimensionItem,,duration,TRUE,TRUE
156210,c-ross,LiquidityRiskProjectOnCashFlowsNetCashFlows,流动性风险，现金流预测，净现金流量,"Liquidity risk, project on cash flows, net cash flows",标准标签,xbrli:monetaryItemType,xbrli:item,debit,instant,FALSE,TRUE
156219,c-ross,AdditionalTierOneCapitalInstrumentsSuchAsSubordinatedBondsAndHybridBondsIssuedByBankMember,银行发行的次级债、混合资本债等其他一级资本工具 [member],Additional tier one capital instruments such as subordinated bonds and hybrid bonds issued by bank [member],标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
156229,c-ross,ShortTimeFinancingBondsMember,短期融资券 [member],Short-time financing bonds [member],标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
156231,c-ross,IntegratedCurrentRatioForLifeInsuranceCompaniesAbstract,综合流动比率表（人身保险公司） [abstract],Integrated current ratio (for life insurance companies) [abstract],标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
156233,c-ross,EquityPriceRiskTypesOfPreferredSharesHeldAxis,权益价格风险，优先股持有类型 [axis],"Equity price risk, types of preferred shares held [axis]",标准标签,xbrli:stringItemType,xbrldt:dimensionItem,,duration,TRUE,TRUE
156243,c-ross,PreferredSharesIssuedByNonListedPublicBankOrInsuranceCompanyWithoutTermsOnObligatoryConversionToCommonStockOrIssuedByNonListedPublicNonBankingOrNonInsuranceCompanyMember,非上市公众公司中银行、保险公司发行的不带强制转换为普通股条款的或者非银行、非保险机构发行的优先股 [member],"Preferred shares issued by non-listed public bank or insurance company, without terms on obligatory conversion to common stock, or issued by non-listed public non-banking or non-insurance company [member]",标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
156249,c-ross,PropertyPriceRiskInvestmentPropertyHeldByLookThroughMethodInvestmentPropertyHeldAsRealPropertyByCostMethodLineNumberAxis,房地产价格风险，穿透法还原后持有的投资性房地产，成本法核算的投资性不动产物权，行次 [axis],"Property price risk, investment property held by look through method, investment property held as real property by cost method, line number [axis]",标准标签,xbrli:stringItemType,xbrldt:dimensionItem,,duration,TRUE,TRUE
